Year,Month,Day,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
2000,1,15,0,0,24.5,0,0,6.5,1,2.5,0,0,2,0,0,375,12,0,0,0,0,0,4,21,0,38
2000,1,16,0,0,36.5,0,0,11.5,0,0,13.5,0,0,0,0.5,39.5,0,0,0,0,0,0,9.5,49.5,0,0
2000,1,17,0,0,58,3,0,26,0,0,1.5,0,0,0,0,8.5,25.5,0,0,0,0,0,35,35.5,0,0
2000,1,18,0,0,0,0.5,0,3,3.5,7,0,0,0,0,0,0,42.5,0,0,0,0,0,33.5,0,0.5,15.5
2000,1,19,18.7,0,0,0.5,0,2,1.5,12.5,0,0,1,0,0,1,2.5,0,0,0,62,0,59.5,0,1.5,8
2000,1,20,0.1,0,2.5,0,0,0,0,9.5,0,0,0,0,0,1,50,0,0,0,0.5,0,18.5,17.5,13.5,1
2000,1,21,0,21.5,1,0,0,0,0.5,1,9.5,0,0.5,0,0.5,9,56.5,0,0,0,0,0,22.5,1.5,0.5,66
2000,1,22,29.6,264.3,7.5,0,0,0,6.5,0,3,0,0,0,3.5,3,1,0,0,0,0,0,0,15,0,6
2000,1,23,0,67.3,8.5,23,0,0,0,0,0,0,0,0,4,0.5,0.5,2,0,0,0,0,0,0,0,0
2000,1,24,0,42.3,7,3.5,0,87.5,0,0,10.5,1,2,0,0,3.5,0,0.5,0,0,0,0,0,0,0,0
2000,1,25,0,2.1,0,15.5,0,0,0,0,9.5,0,8.5,0,0,0.5,0.5,1,15.5,0,0,0,4.5,0,1.5,26.5
2000,1,26,0,0,0,67.5,0,0,0,0,0,5,3.5,0,0,6.5,0,0,41,0,0,0,77,0,0,7
2000,1,27,6.3,50.6,0,4,0,0,0,0,0,0,12,3.5,0,0,8.5,0,1.5,0,0.5,0,36.5,0,0,21.5
2000,1,28,8.1,26.5,0,17,0,0,1,0,0,0,11.5,0,8,0,9.5,0,0,0,1,0,0,0,0,2
2000,1,29,36.2,4.4,0,0.5,0,0,0,0,0.5,0,1.5,0,79.5,13.5,90.5,0,0,0,0,0,0,0,0,0
2000,1,30,0.7,57.4,0,0,0,3.5,0,0,0,0,0,0,14,42.5,3,0,0,0,0,0,0,0,0.5,0
2000,1,31,0,62.4,0,15.5,0,0,0.5,0,0,0,0,0,59.5,0.5,0,0,0,0,0,0,1,0,0.5,0
2000,2,1,1,0,0,0,0,0,32,2,36.5,0,0,0,2.5,4,3.5,0,0,0,0,5.5,1.5,0,0,0
2000,2,2,0,0,0,0,7.5,0,6,84,122.5,0,0,0,0,0,0.5,0,0,0,19,2,0,0,0,26
2000,2,3,16.5,1.2,0,0,1,0,1.5,0,15,0,0,0,2.5,0.5,10.5,0,16,3,21.5,0,1.5,0,0,6.5
2000,2,4,5.4,0,2,10,0,0,1.5,0,44.5,0,0,26,0,0,4.5,0,8.5,40,0,0,0,0,0,6
2000,2,5,30.6,0.1,58,1,0,13,1,4,3.5,0,0,54,0,0,0,0,1,0,0,0,0,0,0,6.5
2000,2,6,145.5,49.8,0,40.5,0,10,0.5,182.5,111.5,0,6,0.5,0,0,2,0,0,0,0.5,0,38,0,0,0
2000,2,7,15.9,4.5,0,14,0,43.5,0,89.5,45,10,2.5,0,0,0.5,1,0,0,0,5,0,49.5,0,0,0
2000,2,8,10.4,0.3,6.5,6,0,26,0,0,63,3,0,0,0,19,110,0,0,0,0,0,6.5,0,0,0
2000,2,9,0,0,152,3,0,17,0,0,0,0.5,0,0,0,0,130,0,0,0,0,7.5,7,6.5,0,0
2000,2,10,Trace,0,74.5,1.5,0,0.5,0,2.5,0,0,0,0,0,0,55.5,0,0,0,0,1,45.5,0,0,17
2000,2,11,0.4,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0.5,30,0,0,0,0,0,6,0,0,6
2000,2,12,0,3.9,2,1,0,0,1,0,92.5,0,0,0,0,12.5,9,0,0,0,0,0,9.5,0,0,0
2000,2,13,Trace,1.2,8,5,0,0,1.5,2,106.5,0,0,12,0,32,2,0,0,0,0,0,0,3,0,0
2000,2,14,40.5,108.5,24,0.5,0,33,62.5,30.5,0.5,0,0,3.5,0,5.5,9,0,0,1.5,0,0,0,0,0,0
2000,2,15,1,6.9,0,31.5,3,5,0.5,0,0,0,0,2.5,0.5,0.5,137,0,0,1.5,0,0,0.5,0,0,30.5
2000,2,16,16.7,23.6,6.5,0.5,12,6.5,2.5,0,0,0,3,0,27.5,0,38,0,0,0,7.5,0,15,0,0,0
2000,2,17,39.1,15.3,35.5,0,5,18,0,1,0,0,0,0,0,0,93.5,0,0,0,5.5,0,16,12.5,0,0.5
2000,2,18,Trace,38.4,14.5,0,3.5,12,0,14,0,0,0,0,0.5,1.5,222,0,0,0,15,0,7.5,45,0,66.5
2000,2,19,0,5.3,0,0,0,0.5,0,0.5,0,0,0,0,7,7.5,5,0,0,0,4,0,1.5,3.5,0,2
2000,2,20,0,0,1.5,0,0,3,0,0.5,0,0,0.5,0,33,60.5,9,0,0,0,2.5,0,0,4,0,0
2000,2,21,0,37.7,1,0,0,8.5,0,0,45,0,1,0,0,86,4,0,2,0,92,3,0,57,0.5,0
2000,2,22,0,1.8,27.5,158.5,0,7,0,0,13,0,0,0,0,67,0,0,1,0,0.5,2.5,0,78,58.5,0
2000,2,23,Trace,0,0,0,0,2.5,0,0,1,0,0,0,0,0.5,32,0,0,0,0,3.5,68.5,3,6,45.5
2000,2,24,0,0,0,0,0,14.5,0,0,0,0,4,0,15.5,0,43.5,0,0,0,0,7,17,134.5,3.5,0.5
2000,2,25,Trace,0,0,0,0,1.5,0,0,0,0,0.5,0,0,0,39.5,0,0,0,0,0,0,6.5,0,5
2000,2,26,Trace,0.3,0,1,0,1.5,0,0.5,0,0,1,0,0.5,0.5,0,0,0,0,43.5,0,32,15.5,0,0.5
2000,2,27,22.8,1.2,0,1,0,1.5,0.5,0,12,0,0,0,0,19,0,0,0,0,188,13,3.5,0,0,0.5
2000,2,28,0,30.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,73,0,0,0
2000,2,29,24.9,27.4,0,0.5,0,184,0,0,24,0,0,0,0,0,0,0,0,0,15.5,0,45,19.5,4.5,0
2000,3,1,Trace,42.8,0,0,0,0.5,0,0,45,0,0,0,0,0,0,0,0,0,5,0.5,0,29,0.5,0
2000,3,2,0,56.1,0,0,0,0.5,0,0,3.5,0,0,0,0,0.5,15.5,0,0,0,0.5,0,0,2.5,1,28
2000,3,3,Trace,139.9,0,52,0,0.5,0,0,2,5,0,0,0,0,0.5,0,0,0,41.5,1,0,9.5,0.5,5
2000,3,4,0,0,0,221,0,0,0,0,7.5,4.5,0.5,0,0,0,25,0,0,0,2.5,1,0,44.5,0,0
2000,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2.5,0,0,12,0,0
2000,3,6,0,0,16.5,0,0,0.5,0,39.5,29.5,16.5,0,0,0,0,0,0,0.5,0,4,0,0,0.5,0,6
2000,3,7,0,0,41.5,0,0,0,0,11.5,5,5.5,0,0,0,0,0,0,0,0,0,9.5,0,8,11.5,26
2000,3,8,0,0.7,4.5,0,0,0,0,8,0,40,4.5,0,0,0,0.5,0,0,0,0,0,0,0,61,117
2000,3,9,Trace,0.1,0.5,0.5,0,0,0,0,0,0.5,21,0,0,0.5,0,0,0,0,0,0,1,29,0.5,0
2000,3,10,0.2,14.5,0,15.5,0,9,0,21,0,0,0.5,0,0,0,0,0,0,0,0,0,10.5,0,2,0
2000,3,11,0,3.6,0,38,0,14,0,1,6.5,0,0.5,0,1,0.5,0,0,0,0,0,0,0,0,2,27
2000,3,12,0,21.5,0,0.5,0,12,31.5,0,188.5,0,2.5,0,0,0,0,0,0,0,6.5,0,0,0,0,4.5
2000,3,13,0,171.8,0,0,0,10.5,32.5,0,0,13.5,0,0,0,0,0,0,0,0,13,0,0,0,31.5,0
2000,3,14,0,72.6,45.5,0,0,0,0,0,0,14,0,0,0,0,19.5,0,0,0,0,0,0,0,3.5,3
2000,3,15,0,14.1,17,0,0,0,0,0,1.5,2,0,0,0,0,1,0,0,0,0,0,0,0,11.5,0
2000,3,16,0,0.3,15.5,0,0,0,0,0,26.5,5,0,0,0,0.5,78,0,0,0,0,0,56,0,8,0
2000,3,17,0,12.8,0,0,0,0,0,0,16,91.5,0,0,0,0,0,0,0,0,0,0,79,0,0,0
2000,3,18,0,10.7,9.5,1,0,0,0,0,0,28,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0
2000,3,19,0,24.2,0,6.5,0,0,0,0,0,2.5,0,0,0,0,0,8,0,0,21.5,0,0,0,0,0
2000,3,20,0,8.6,0,92.5,0,0,0,0,0,166,0,0,0.5,0,0,0,0,0,7,0,0,0,0,0
2000,3,21,0,4.2,0,2.5,0,4,4.5,11,0,3.5,1.5,0,28.5,0,0,0,0,0,8.5,0,0,1,0,2.5
2000,3,22,0,5.6,0,25.5,0,4.5,12,20.5,0,13.5,0,0,0,0,0,0.5,0,0,5,0,0,9,0,22
2000,3,23,0,16.3,0,0,32.5,7.5,2.5,41,0,45,9.5,0,0,0.5,51,0.5,0.5,0,0.5,0,2.5,32.5,0,3.5
2000,3,24,0,7.9,0,4,32,0,0,0,0,0,0.5,0,0,0,37.5,8.5,0,0,3,0,10.5,0.5,33,0
2000,3,25,0,7.9,0,40,6.5,0,0,0,0,0.5,5,0,3,0,56.5,17,0,0,0.5,0,0,0,0,0
2000,3,26,0,0,0,28.5,0,1,0,0,0.5,0,3.5,0,0.5,0,14.5,0,0,0,31,0,0,0,65,11.5
2000,3,27,0,19.9,0,0.5,0,0,0,0,0,4.5,0,0,0,0.5,0,0,0,0,58,0,0,0,0,6.5
2000,3,28,0,128.1,0,0.5,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,32,0,0,0,1.5,66
2000,3,29,0,26.2,23.5,1,0,20,0,0,0,0,0,0,0,0,0,0,0.5,0,8,0,0,0,21,0.5
2000,3,30,0,5.8,30,3,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0,10,0,0,7.5,0,0.5
2000,3,31,0,1.2,47,15,0,20,0,0,0,1,0,0,0,0.5,0,0,2,0,26.5,0,0,14.5,0,24
2000,4,1,0,6,0,3.5,4,14,0,0,35,0,30,0,0,0,0,0,0.5,0,0,0,0,0.5,0,44
2000,4,2,0,0,0,0.5,2,5,0,0,10,1,0,1.5,0,0,2,1,20,0,0,0,0,4,0,3
2000,4,3,0,0,0,2.5,0.5,0,0,0,14,0.5,56,1.5,0,0.5,39.5,0,8.5,0,0,73,0,0.5,0,1.5
2000,4,4,Trace,0,0,0,0,0,0,0,8,0,56,0,0,0.5,27.5,0,0,0,0,4,0,14,1,0
2000,4,5,Trace,0,0,0,0,0,0,0,1.5,0.5,56.5,0,0,0,7,0,0,0,0,0,0,20,1,0
2000,4,6,0,0,0,0,0,0.5,0,0,2,3,0.5,0,0,0.5,3.5,0,0,0.5,0,0,0,68.5,0,0
2000,4,7,0,0.4,0,0,0,0,0,0,0.5,4,0.5,0,0,0,72.5,0,0,2,0,0,0,14,0,1.5
2000,4,8,0,0.6,0,0,0,0,0,0,1,30,0,0,0,0.5,2,0,0,0,0,0,0,24,0,15.5
2000,4,9,0,2.4,0,0,0,0,0.5,0,0.5,0,0.5,1.5,0,0.5,20.5,0,0,0,0,0,0,28.5,26.5,7
2000,4,10,0,0,0,0.5,0,29,0,0,0,0,0.5,0,0,1.5,38.5,0,4,0,34,1.5,0,0.5,1.5,67
2000,4,11,0,34.1,0,13,0,0,0,0,0,0,4,1,0,3.5,62,0,5.5,0,54.5,1.5,0,0,3.5,1.5
2000,4,12,0,68.4,0,18.5,0,7,0,0,0,0,15,25,0.5,0.5,53,0,3,0,43,2,0,0,1.5,0
2000,4,13,0,0.8,0,2.5,0,12,0,0,0,0,1.5,7.5,0,0,227.5,1.5,0.5,0,194.5,1.5,0,5.5,26,0
2000,4,14,Trace,2.6,0,8.5,0,2.5,0,0,13.5,0,19.5,0,0.5,0,327,0,0,16.5,46,0.5,0,4,61,0
2000,4,15,0,0.9,0,1,0,1,0,0,12,0,0,0,0,0,23,0,0,25,32.5,4,0,11,49,0
2000,4,17,Trace,37.5,0,3.5,0,4,0,0,3.5,0,0,0,0,0,0,0,0,2.5,18.5,0,0,0,26,0
2000,4,18,0,14,0,6.5,0,8.5,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0.5,0,28.5
2000,4,19,0,96.1,1,18.5,0,0,0,15,0.5,9,3.5,0,0,0,12.5,18,0,0,0,0,0,0,0,0.5
2000,4,20,0,0.4,0,45.5,0,0,0,6.5,0,52,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,4,21,Trace,0,0,0,1,37.5,0,0,72.5,4.5,3,2.5,0,0,5.5,0,0,0,0,0,0,0,0,0
2000,4,22,0,0,0,0,1.5,46.5,0,0,28,38,6,2,0,0,2,0.5,0,0,0,1,0,2,0,0
2000,4,23,0,0,0,16,2,1.5,0,0,0,4.5,41,3.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0,4
2000,4,24,0,0,0,0.5,4.5,0.5,0,0,0,0,0.5,1,0,0,6,0,1,0,0,0,0,0,1,9
2000,4,25,Trace,0,0,67,1,0,0,0.5,0,0,2,0,0,0.5,2.5,0,2.5,0,1.5,0,0,4,0,0
2000,4,26,0,0,0,0,2.5,0,0,1,0,0,0.5,0,0,0,0,0,0.5,0,3.5,0,5.5,32,0,0
2000,4,27,0,3.2,16.5,30.5,1,0,0,0,0,0,0,0,5.5,0.5,0,0,0.5,0,16.5,0,0.5,45,6.5,13.5
2000,4,28,0,88.6,7.5,13.5,0,1,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0.5,0,0.5
2000,4,29,0,18.4,0.5,0.5,4,0,0,0,0,0,5,0,6.5,0,16,0,0,0,0,0,0,9.5,20,0
2000,4,30,0,0,0,0,5,0.5,0,0,0.5,0,8.5,0,14.5,0,44,0,0,0.5,0,0,0,9,6.5,0
2000,5,1,0,0,0,0,13.5,0,0,0,0.5,0,78.5,0,0,0,0,6.5,0,3,0,0,0,0,12,0
2000,5,5,0,0,0,0,13.5,0,0,0,9.5,0,4,0,0,0,2,0.5,0.5,13,0.5,3.5,4,10.5,26,6
2000,5,6,0,0,3,4,0,0,0,0,3,0,2,0,0,0,0,0,0.5,15,0,2,0,16,0,4
2000,5,7,Trace,7.6,2,1.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,23,1,3,2.5,2.5,6.5
2000,5,8,0,0,0,4,0,0,0,0,59,0,0,0,0,0,0,0,0,12.5,171,0,0,0,19.5,0
2000,5,9,0,1.9,0,0,0,0,0,0,1,0,11.5,1,0,0,0,0,0,10,3,0,0,0,11.5,21
2000,5,10,0,2.6,0,0,0,0,0,0,0.5,16,1,0.5,1,0,0,0,0,0,84,0.5,0,0,44.5,4
2000,5,11,0,12.9,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,23.5,0,0,0,20,0
2000,5,12,0,1.5,0,0,0,0,0,0,7,0,3,0,0,0,11,0,1.5,0,0,0,0,0,7,0
2000,5,13,0,26.5,0,4.5,0,0,0,0,1.5,0,0,0,0,0,0.5,0,1,0,12,0,0,0,12.5,2.5
2000,5,14,0,7.9,0,1,7.5,0,1,0,7.5,0,49.5,0,0,0,0,0,5,0,45.5,0,0,6,1,35.5
2000,5,15,0,0,0,0,2.5,0,0,0,4.5,1,44,0,0,0,0,0,0.5,0,41,0,0,16.5,0,31
2000,5,16,0,5.3,0,0,2.5,0,0,0,3,8.5,34.5,0,0,0,11.5,0,0,0,0,0,0,0,0,43
2000,5,17,0,8,0,0,0,0,0,0,3,0,19,0.5,0,0,5.5,1,1,0,0,0,1.5,0,0,1.5
2000,5,18,0,28.3,1,0,0,0,0,0,0,0,76.5,0.5,0,0,7,0,1,0,0,0,0,0,0.5,38
2000,5,19,0,46.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,0,55.5,22
2000,5,20,0,21.5,0,90.5,0,0.5,1,0,0,51.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,47.5,0.5,0.5
2000,5,21,0,0,0,31,0,23,2.5,0,0,52,55.5,0,0,0,0,0,0,0,1,0,0,1,0,0
2000,5,22,0,3,0,6,0,47,0,0,0,132.5,21,0,0,0,1.5,0,0,0,0,0,0.5,2,0,0
2000,5,23,0,3.7,0,0,0,18.5,21,0,0,31,53.5,1,0,0,13.5,0,0,0,0,6,5,7,0,0
2000,5,24,0,1.9,0,0,0,0,7.5,0,0,10.5,113,0.5,0,0,112,0,0,0,0,0,0,4,0,0
2000,5,25,0,5.3,0,0,0,0,0,0,0,4.5,4.5,1,0,0,84.5,0,0,0,0,0,0,19.5,0,0
2000,5,26,0,24.2,0,15.5,0,0.5,0,0,0,14,30.5,0,0,0,41.5,0.5,0.5,0,0,0,0,0.5,0,0
2000,5,27,0,26.4,0,25,0,7,0,0,0,0,1.5,0.5,0,0,1,0,0.5,0,0,0,0,0.5,0,0
2000,5,28,0,0.9,0,85,0,39,0,0,0,0,2.5,0,0,1.5,0,0,2.5,0,0,0,0,0,2.5,0
2000,5,29,0,0.4,0,0.5,0,74.5,0,0,0,0,12.5,0.5,0,0.5,0,0,0,1.5,0,0,0,0,0,28.5
2000,5,30,0,0,0,0,0,103,0,0,0,0,47.5,21,0,5,0,0,0.5,9,0,0,0,0,0,48
2000,5,31,0,20.1,0,0,0,67,1,0,0,0,27.5,0,9.5,0.5,5,0,10.5,0,0,3,0,2,0,13
2000,6,1,0,78.5,0,26.5,0,0.5,4,0,0,0,0,0,0,0.5,0,0,4.5,0,0,0,0,31,0,32.5
2000,6,2,0,16.4,0,15,0,0,1.5,0,0,0,1,0,0,0,0,0,1.5,0,7.5,0,0,5,0,38.5
2000,6,3,0,0,0,24,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,13
2000,6,4,0,0,0,35.5,1.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,5.5
2000,6,5,0,0,0,31.5,35.5,0,0,0,0,0,0,0,0,0,7.5,35.5,0,0,0,0.5,0,0,0,3.5
2000,6,6,Trace,0,0,3,114,0,0,0,0,0,41,0,1,0.5,0,4,0,0,0,7.5,0,0,0,0
2000,6,7,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.5,0,0,17.5,0,0
2000,6,8,0,0,0,74,2,0,0,0,1,0,23,4,0,0,0,0,0,0,0,1,10.5,23.5,0,13.5
2000,6,9,0,0,0,0,0,0,0,0,0,20,3.5,0.5,0,0,0,0,0,0,0,0,24,0,14.5,23.5
2000,6,10,Trace,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,30,0,0,1.5
2000,6,11,0,0,0,0,0.5,0,0,0,0,11,0.5,13.5,0,0.5,0,0,0,0,0,0,32,0,0,1.5
2000,6,12,0,0,0,0,0,0,0,0,0,0,2.5,3,0,0.5,0,0,0,0,0,0,0.5,0,1,0
2000,6,13,0,0,0,0,0,0,0,0,0,27.5,1,1,0,0,0,7,0,0,0,9,0,0,23,0
2000,6,14,0,0,0,0,0,0,0.5,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2000,6,15,0,2.5,0,52,0.5,0,2,0,0,11,21.5,0,1,0,0,0,0,0,0,1,0,0,0,48.5
2000,6,16,0,2.6,0,0.5,17,20,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.5,3,0,1.5,4,51
2000,6,17,0,34.3,0,0,72,38,0,13,0,0,0.5,0,0,2,0,7,0,0,0.5,0,0,0,22.5,0
2000,6,18,0,0,0,4,2.5,0,0,10,0,0,0,0,0,1.5,0,0,0,0,0,2,0,0,2,19.5
2000,6,19,0,0,0,36.5,0,0,0,0,0,0,66,0,0,0.5,0,4,0,0,7,0,0,5.5,0.5,6
2000,6,20,0,0,0,3,0,2,0,0,0,10.5,0,0,0,9,0,0,0,0.5,0,15.5,0,0,0,33
2000,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.5,0,0,0,0,0,26
2000,6,22,0,28.2,0,31.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0
2000,6,23,0,7.5,0.5,21.5,0.5,0,0.5,0,0,0.5,52,0,0.5,0,0,0,0,5,0,0,0,0.5,0,0
2000,6,24,0,0,5.5,9.5,23,0,0,0,0,0,74.5,2,0,0,0,0,0,0.5,2.5,0,0,0,0,0
2000,6,25,0,1.9,12.5,7.5,185.5,0,0,0,0,0,47.5,0,0,0,0,0,45.5,0.5,11.5,0,0,0,0,0
2000,6,26,5.9,1.8,10,4,0.5,0,0,0,0,0,11.5,0,0,0,0,0,10,1.5,6.5,0,0,0,0,0
2000,6,27,0,0,8.5,47,0,0,0,0,0,0,0.5,0,0,0,0,0,0,92.5,0,38.5,0,2,0,0
2000,6,28,0,0,0,42.5,33,0,0,0.5,0,0,0,0,33.5,7,0,0,0.5,1.5,0,0,0,0,7.5,0
2000,6,29,0,8.1,0,0,1.5,0,0.5,0,0,9.5,0,0,0,0.5,0,0,26.5,11,0,0,0,0,1.5,0
2000,6,30,0,4.4,0,4.5,53,0,3,0,0,21,0,0,2,0,0,0,0.5,0,1.5,0,0,2,0,5
2000,7,1,0,0,0,0,8,0,4,0,0,0,0,3,0,0,0,2,0,4,14.5,0,0,16.5,0,0
2000,7,2,0,0,0,0.5,2,0,1,0,0,5.5,0,0,2,0,0,14,0,0,119.5,0,0,11.5,0.5,0
2000,7,3,0,0,0,0,8,0,0.5,0,0,57.5,0,0,0,0.5,0,10,0,0,28,0,0,21.5,11,0
2000,7,4,Trace,0,0,0,69.5,0,0.5,0,0,0,32,0,0,0.5,0,9.5,0,0,4,0,0,5.5,7,0
2000,7,5,0,20.3,0,0,5,0,0,0,0,0,37.5,0,0,1,0,0.5,0,0,1,40.5,0,34,0.5,0
2000,7,6,0,0.1,0.5,8,0,0,13,0,0.5,0,10,26.5,0,0.5,0,0.5,40,0,0,0.5,0,8,9.5,0
2000,7,7,0,11.5,0,22,0,0.5,0,0,0,0,5.5,5.5,0,0,0,0,24,0,0,7,0,0,19,38.5
2000,7,8,0,3.2,0,1.5,0,62,0,0.5,0,5.5,89.5,0,31,0,0,0,0,0,0,20,0,0,23.5,45
2000,7,9,Trace,16.9,0,0,0,209.5,0,0.5,0,0,1,4.5,22,0,0,0,28,0,0,0,0,0,4.5,0
2000,7,10,0,2.1,0,0,0,1,0.5,18,0,0,3,15.5,3.5,0,0,18,75.5,0,0,0,0,0,0,0
2000,7,11,0.3,2.5,0,0,0,0,0,0,0,0,24.5,0,0.5,0,0,40.5,0,0,0,0,0,0,2.5,0
2000,7,12,0,10.1,0,0,51.5,0,0,0,6,1.5,52.5,0,0.5,0,0,3,0,20.5,0,0,0,0,4,0
2000,7,13,0.9,0,0,0,0.5,0,0,0,0,0,20,0,62,0,0,45,0,0.5,0,3,0,0,29,0
2000,7,14,0.3,0,0,0,0,0,0.5,1,0,0,78,1,0,0,0.5,1.5,0,1.5,0,0,0,0,5,2.5
2000,7,15,Trace,0,0,0,0,0,3,0,0,0,239,0.5,4.5,4,0,0,4,54.5,0,0,0,0,26.5,8.5
2000,7,16,Trace,0,0,0,0,6.5,0.5,0,0,0,62.5,0,0,0.5,0,1.5,0.5,0.5,0,0,0,0,3.5,0
2000,7,17,0.2,0,0,0,0,0,0,0.5,0,0,6,2.5,0,0.5,0,0,40,0,0,33,0,0,0,0
2000,7,18,0,0,17.5,85.5,0,0,7,0.5,0,0,0.5,10.5,0,1,0,0,25,0,0,15.5,0,0,0,0
2000,7,19,0,0.1,0,0,0,0,4,1,0,0,0.5,0,0,2,0,1.5,6,0,0.5,0,0,2.5,0,0
2000,7,20,Trace,0,0,0,0,0,1.5,0,0,0,0,41.5,0,2,0,36.5,0.5,0,21,7.5,0,1.5,0,0
2000,7,21,Trace,0,0,0,1,0,0,0,0,0,13.5,39,0,0.5,0,41.5,0.5,0,3.5,6.5,0,0,0,0
2000,7,22,Trace,23.7,0,0,0,0,0,0.5,0,23.5,0.5,0.5,6.5,0,0,65.5,0.5,0,0,0,0,0,0,0
2000,7,23,0,33.9,0,33,0,0,0,2,0,1.5,0.5,0,2.5,0,0,29.5,0,0,1.5,0,0,2,0,0
2000,7,24,0,0,0,2.5,0,0,0.5,0.5,0,0.5,1.5,0,0,0,0,14.5,71,3.5,7,0,0,0,0,0.5
2000,7,25,0,0,0,0,0,0,0,0.5,0,0,0,0,18.5,0.5,0,1,3.5,4.5,34,0,0,0,0,0
2000,7,26,0,0,0,0,25,0,0,0.5,0,0,1,0.5,10.5,0.5,0,3,0,1,0,0,0,0,0,8.5
2000,7,27,0,0,0,0,39,0,0,0.5,0,41.5,0,0,0,2,0,12.5,0,0,0,24.5,0,0,0,0
2000,7,28,0.3,0,0,0,0,0,0,0,0,0,0,38,0,14,0,0,0,0,0,1,0,0,0,0
2000,7,29,Trace,0,0,4.5,1.5,11.5,0,1,0.5,0,6,13.5,4,22,0,0,0,0,10.5,1.5,0,0,0,0
2000,7,30,Trace,0,0,0,0,0.5,0,0,0,0,26,87,0.5,0.5,0,0,0.5,0,0,1.5,0,0,0,0
2000,7,31,0.1,0,0,0,6,0,0,0,1,0,0.5,5,0,0,0,43.5,4,0,0,23,0,0,0,0
2000,8,1,5.3,0,0,0,0,0,0,3.5,2,0.5,4.5,1.5,0,0,0,0,1,9,0,1,0,0,0,0
2000,8,2,0,0,0,0,0,0,0,2.5,0,0.5,0,0,0,0,0,0,12.5,3.5,0,0,0,0,0,0
2000,8,3,Trace,0,0,13,0,1.5,0,0,0,32,0,8,0,9.5,0,0,1.5,0,0,0,0,0,0,0
2000,8,4,Trace,0,0.5,89.5,0,0,1.5,0,0,24.5,0,23.5,1,2,0,4.5,1,0,0,0,7.5,0,0,0
2000,8,5,0.3,0,0,78,0,0,0,0,0,4,0,6,0,0.5,0,50,17.5,118,0,0,1,0,0,0
2000,8,6,Trace,0,0,0,0,0,0,0,0,31.5,0,0.5,8,0.5,0,59,15,0.5,0,0,0,0,0,0
2000,8,7,0.1,0,0,77,0,0,0,0,0,19.5,0,0,0,0,0,2.5,73,0,0,26.5,2,0,0,0
2000,8,8,0.3,0,0,2,0,0,0,0,0,0,23,0,0,0,0,13.5,13.5,0,0,63.5,12.5,0,7.5,0
2000,8,9,Trace,0,2,0.5,1.5,0,46,0,0,1,0,0,0,1,0,47,52,0,0,0,0,0,1,0
2000,8,10,5.1,0,2,0,2,0,7,0,0,1.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0
2000,8,11,12.4,0,0,0,19,0,0,2.5,3,4,0,0,3,4,0,0,0,39,0,1,0,6,0,0
2000,8,12,13.4,0,1,0,0,0,0.5,0,1,0,15.5,0,19.5,0.5,0,12.5,0,0,0,2,0,0,0,0
2000,8,13,12.8,0.8,0,0,0,0,18.5,0,0,0,28.5,10.5,0,0.5,0,34.5,0,0,0,0.5,0,0,0,0
2000,8,14,3.9,0,0,0,131,0,0,0,0,0,3,1.5,0,0.5,0,29.5,0.5,0,0,4.5,5,0,0,0
2000,8,15,0.7,0.1,0,2,0.5,1,0,20.5,0,0,0.5,15,0,1.5,0,0.5,38.5,0,0,1.5,0,0,0,0
2000,8,17,0,0.7,0,0,0,1.5,0,0,0,0,0,3,0,1,0,5.5,0.5,2.5,0,0,0,0,0,0
2000,8,18,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2000,8,19,0,0,0,0,0,3,0,0,0,0,1,40,1,1,0,0,2,12,0,0,0,0,0,0
